Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"MNS-2-KC-A8.ObjName","400001","Long","","R/W","99999990","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (осн.) А8",""
"MNS-2-KC-A8.Status","400533","DWord","","R/W","1000","","","","","","","","","","Доступность устройства",""
"MNS-2-KC-A8.Ports.ifAdminStatus-01","400001","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ основной А1.2/2",""
"MNS-2-KC-A8.Ports.ifAdminStatus-02","400005","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КК основной А3.1/2",""
"MNS-2-KC-A8.Ports.ifAdminStatus-03","400009","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ резервный А2.2/2",""
"MNS-2-KC-A8.Ports.ifAdminStatus-04","400013","Long","","R/W","1000","","","","","","","","","","МНС-2.САР Коммутатор ВУ (осн.) А8/2",""
"MNS-2-KC-A8.Ports.ifAdminStatus-05","400017","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ АРМ оператора МНС-2 (рез.) А7/1",""
"MNS-2-KC-A8.Ports.ifAdminStatus-06","400021","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifAdminStatus-07","400025","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifAdminStatus-08","400029","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifAdminStatus-09","400033","Long","","R/W","1000","","","","","","","","","","МНС-2.ШС Коммутатор L3 (рез.)",""
"MNS-2-KC-A8.Ports.ifAdminStatus-10","400037","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifInErrors-01","400129","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ основной А1.2/2",""
"MNS-2-KC-A8.Ports.ifInErrors-02","400133","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КК основной А3.1/2",""
"MNS-2-KC-A8.Ports.ifInErrors-03","400137","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ резервный А2.2/2",""
"MNS-2-KC-A8.Ports.ifInErrors-04","400141","DWord","","R/W","1000","","","","","","","","","","МНС-2.САР Коммутатор ВУ (осн.) А8/2",""
"MNS-2-KC-A8.Ports.ifInErrors-05","400145","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ АРМ оператора МНС-2 (рез.) А7/1",""
"MNS-2-KC-A8.Ports.ifInErrors-06","400149","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifInErrors-07","400153","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifInErrors-08","400157","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifInErrors-09","400161","DWord","","R/W","1000","","","","","","","","","","МНС-2.ШС Коммутатор L3 (рез.)",""
"MNS-2-KC-A8.Ports.ifInErrors-10","400165","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifInOctets-01","400257","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ основной А1.2/2",""
"MNS-2-KC-A8.Ports.ifInOctets-02","400261","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КК основной А3.1/2",""
"MNS-2-KC-A8.Ports.ifInOctets-03","400265","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ резервный А2.2/2",""
"MNS-2-KC-A8.Ports.ifInOctets-04","400269","DWord","","R/W","1000","","","","","","","","","","МНС-2.САР Коммутатор ВУ (осн.) А8/2",""
"MNS-2-KC-A8.Ports.ifInOctets-05","400273","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ АРМ оператора МНС-2 (рез.) А7/1",""
"MNS-2-KC-A8.Ports.ifInOctets-06","400277","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifInOctets-07","400281","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifInOctets-08","400285","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifInOctets-09","400289","DWord","","R/W","1000","","","","","","","","","","МНС-2.ШС Коммутатор L3 (рез.)",""
"MNS-2-KC-A8.Ports.ifInOctets-10","400293","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifOperStatus-01","400385","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ основной А1.2/2",""
"MNS-2-KC-A8.Ports.ifOperStatus-02","400389","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КК основной А3.1/2",""
"MNS-2-KC-A8.Ports.ifOperStatus-03","400393","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ резервный А2.2/2",""
"MNS-2-KC-A8.Ports.ifOperStatus-04","400397","Long","","R/W","1000","","","","","","","","","","МНС-2.САР Коммутатор ВУ (осн.) А8/2",""
"MNS-2-KC-A8.Ports.ifOperStatus-05","400401","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ АРМ оператора МНС-2 (рез.) А7/1",""
"MNS-2-KC-A8.Ports.ifOperStatus-06","400405","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifOperStatus-07","400409","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifOperStatus-08","400413","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.Ports.ifOperStatus-09","400417","Long","","R/W","1000","","","","","","","","","","МНС-2.ШС Коммутатор L3 (рез.)",""
"MNS-2-KC-A8.Ports.ifOperStatus-10","400421","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A8.State.CPULoad","400513","Word","","R/W","2000","","","","","","","","","","Загрузка CPU",""
"MNS-2-KC-A8.State.CPUTemp","400517","DWord","","R/W","2000","","","","","","","","","","Температура процессора",""
"MNS-2-KC-A8.State.PowerState1","400521","Long","","R/W","2000","","","","","","","","","","Состояние ввода питания №1",""
"MNS-2-KC-A8.State.PowerState2","400525","Long","","R/W","2000","","","","","","","","","","Состояние ввода питания №2",""
"MNS-2-KC-A8.Property.FW","300001.20H","String","","R/W","2000","","","","","","","","","","Версия прошивки",""
"MNS-2-KC-A8.Property.IP","300037.28H","String","","R/W","2000","","","","","","","","","","IP адресс",""
"MNS-2-KC-A8.Property.Mask","300073.28H","String","","R/W","2000","","","","","","","","","","Маска",""
"MNS-2-KC-A8.Property.Name","300109.24H","String","","R/W","2000","","","","","","","","","","Наименование устройства",""
"MNS-2-KC-A8.Property.sysUpTime","400529","Long","","R/W","2000","","","","","","","","","","Время работы",""
"MNS-2-KC-A8.Status.Avar","400537.0","Boolean","","R/W","100","","","","","","","","","","Авария",""
"MNS-2-KC-A8.Status.Errors","400545","Short","","R/W","100","","","","","","","","","","Количество ошибок",""
"MNS-2-KC-A9.ObjName","400001","Long","","R/W","99999990","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (рез.) А9",""
"MNS-2-KC-A9.Status","401085","DWord","","R/W","1000","","","","","","","","","","Доступность устройства",""
"MNS-2-KC-A9.Ports.ifAdminStatus-01","400553","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ основной А1.3/2",""
"MNS-2-KC-A9.Ports.ifAdminStatus-02","400557","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КК резервный А4.1/2",""
"MNS-2-KC-A9.Ports.ifAdminStatus-03","400561","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ резервный А2.3/2",""
"MNS-2-KC-A9.Ports.ifAdminStatus-04","400565","Long","","R/W","1000","","","","","","","","","","МНС-2.САР Коммутатор ВУ (рез.) А9/2",""
"MNS-2-KC-A9.Ports.ifAdminStatus-05","400569","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ АРМ оператора МНС-2 (рез.) А7/2",""
"MNS-2-KC-A9.Ports.ifAdminStatus-06","400573","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifAdminStatus-07","400577","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifAdminStatus-08","400581","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifAdminStatus-09","400585","Long","","R/W","1000","","","","","","","","","","МНС-2.ШС Коммутатор L3 (рез.)",""
"MNS-2-KC-A9.Ports.ifAdminStatus-10","400589","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifInErrors-01","400681","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ основной А1.3/2",""
"MNS-2-KC-A9.Ports.ifInErrors-02","400685","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КК резервный А4.1/2",""
"MNS-2-KC-A9.Ports.ifInErrors-03","400689","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ резервный А2.3/2",""
"MNS-2-KC-A9.Ports.ifInErrors-04","400693","DWord","","R/W","1000","","","","","","","","","","МНС-2.САР Коммутатор ВУ (рез.) А9/2",""
"MNS-2-KC-A9.Ports.ifInErrors-05","400697","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ АРМ оператора МНС-2 (рез.) А7/2",""
"MNS-2-KC-A9.Ports.ifInErrors-06","400701","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifInErrors-07","400705","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifInErrors-08","400709","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifInErrors-09","400713","DWord","","R/W","1000","","","","","","","","","","МНС-2.ШС Коммутатор L3 (рез.)",""
"MNS-2-KC-A9.Ports.ifInErrors-10","400717","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifInOctets-01","400809","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ основной А1.3/2",""
"MNS-2-KC-A9.Ports.ifInOctets-02","400813","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КК резервный А4.1/2",""
"MNS-2-KC-A9.Ports.ifInOctets-03","400817","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ резервный А2.3/2",""
"MNS-2-KC-A9.Ports.ifInOctets-04","400821","DWord","","R/W","1000","","","","","","","","","","МНС-2.САР Коммутатор ВУ (рез.) А9/2",""
"MNS-2-KC-A9.Ports.ifInOctets-05","400825","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ АРМ оператора МНС-2 (рез.) А7/2",""
"MNS-2-KC-A9.Ports.ifInOctets-06","400829","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifInOctets-07","400833","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifInOctets-08","400837","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifInOctets-09","400841","DWord","","R/W","1000","","","","","","","","","","МНС-2.ШС Коммутатор L3 (рез.)",""
"MNS-2-KC-A9.Ports.ifInOctets-10","400845","DWord","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifOperStatus-01","400937","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ основной А1.3/2",""
"MNS-2-KC-A9.Ports.ifOperStatus-02","400941","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КК резервный А4.1/2",""
"MNS-2-KC-A9.Ports.ifOperStatus-03","400945","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. КЦ резервный А2.3/2",""
"MNS-2-KC-A9.Ports.ifOperStatus-04","400949","Long","","R/W","1000","","","","","","","","","","МНС-2.САР Коммутатор ВУ (рез.) А9/2",""
"MNS-2-KC-A9.Ports.ifOperStatus-05","400953","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ АРМ оператора МНС-2 (рез.) А7/2",""
"MNS-2-KC-A9.Ports.ifOperStatus-06","400957","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifOperStatus-07","400961","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifOperStatus-08","400965","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.Ports.ifOperStatus-09","400969","Long","","R/W","1000","","","","","","","","","","МНС-2.ШС Коммутатор L3 (рез.)",""
"MNS-2-KC-A9.Ports.ifOperStatus-10","400973","Long","","R/W","1000","","","","","","","","","","резерв",""
"MNS-2-KC-A9.State.CPULoad","401065","Word","","R/W","2000","","","","","","","","","","Загрузка CPU",""
"MNS-2-KC-A9.State.CPUTemp","401069","DWord","","R/W","2000","","","","","","","","","","Температура процессора",""
"MNS-2-KC-A9.State.PowerState1","401073","Long","","R/W","2000","","","","","","","","","","Состояние ввода питания №1",""
"MNS-2-KC-A9.State.PowerState2","401077","Long","","R/W","2000","","","","","","","","","","Состояние ввода питания №2",""
"MNS-2-KC-A9.Property.FW","300145.20H","String","","R/W","2000","","","","","","","","","","Версия прошивки",""
"MNS-2-KC-A9.Property.IP","300181.28H","String","","R/W","2000","","","","","","","","","","IP адресс",""
"MNS-2-KC-A9.Property.Mask","300217.28H","String","","R/W","2000","","","","","","","","","","Маска",""
"MNS-2-KC-A9.Property.Name","300253.24H","String","","R/W","2000","","","","","","","","","","Наименование устройства",""
"MNS-2-KC-A9.Property.sysUpTime","401081","Long","","R/W","2000","","","","","","","","","","Время работы",""
"MNS-2-KC-A9.Status.Avar","401089.0","Boolean","","R/W","100","","","","","","","","","","Авария",""
"MNS-2-KC-A9.Status.Errors","401097","Short","","R/W","100","","","","","","","","","","Количество ошибок",""
"MNS-2-KC-A7.Status","401725","DWord","","R/W","1000","","","","","","","","","","Доступность устройства",""
"MNS-2-KC-A7.DBSize","401741","Double","","RO","1000","","","","","","","","","","Размер базы данных SQL",""
"MNS-2-KC-A7.ObjName","400001","Long","","R/W","99999990","","","","","","","","","","МНС-2.КЦ. АРМ оператора МНС-2 (рез.) А7",""
"MNS-2-KC-A7.Ports.ifInOctets-01","401105","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/5",""
"MNS-2-KC-A7.Ports.ifInOctets-02","401109","DWord","","R/W","1000","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (рез.) А9/5",""
"MNS-2-KC-A7.Ports.ifOperStatus-01","401113","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/5",""
"MNS-2-KC-A7.Ports.ifOperStatus-02","401117","Long","","R/W","1000","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (рез.) А9/5",""
"MNS-2-KC-A7.Ports.ipAdEntNetMask-01","300289.28H","String","","R/W","1000","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/5",""
"MNS-2-KC-A7.Ports.ipAdEntNetMask-02","300325.28H","String","","R/W","1000","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (рез.) А9/5",""
"MNS-2-KC-A7.Ports.ipAdEntAddr-01","300361.28H","String","","R/W","1000","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/5",""
"MNS-2-KC-A7.Ports.ipAdEntAddr-02","300397.28H","String","","R/W","1000","","","","","","","","","","МНС-2.КЦ. Коммутатор ВУ (рез.) А9/5",""
"MNS-2-KC-A7.State.CPULoad1","401121","Long","","R/W","1000","","","","","","","","","","Загрузка 1 ядра CPU",""
"MNS-2-KC-A7.State.CPULoad2","401125","Long","","R/W","1000","","","","","","","","","","Загрузка 2 ядра CPU",""
"MNS-2-KC-A7.State.CPULoad3","401129","Long","","R/W","1000","","","","","","","","","","Загрузка 3 ядра CPU",""
"MNS-2-KC-A7.State.CPULoad4","401133","Long","","R/W","1000","","","","","","","","","","Загрузка 4 ядра CPU",""
"MNS-2-KC-A7.State.CPULoad5","401137","Long","","R/W","1000","","","","","","","","","","Загрузка 5 ядра CPU",""
"MNS-2-KC-A7.State.CPULoad6","401141","Long","","R/W","1000","","","","","","","","","","Загрузка 6 ядра CPU",""
"MNS-2-KC-A7.State.CPULoad7","401145","Long","","R/W","1000","","","","","","","","","","Загрузка 7 ядра CPU",""
"MNS-2-KC-A7.State.CPULoad8","401149","Long","","R/W","1000","","","","","","","","","","Загрузка 8 ядра CPU",""
"MNS-2-KC-A7.State.CPULoadTotal","401153","Long","","R/W","1000","","","","","","","","","","Общая загрузка CPU",""
"MNS-2-KC-A7.State.HDDSize1","401157","Long","","R/W","1000","","","","","","","","","","Размер диска 1",""
"MNS-2-KC-A7.State.HDDSize2","401161","Long","","R/W","1000","","","","","","","","","","Размер диска 2",""
